name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,ADD,DEL,CADD,CDEL,bugs
org.apache.velocity.runtime.log.RuntimeLoggerLog,20,2,0,8,27,118,5,3,17,0.473684211,129,1,1,0.547619048,0.316666667,1,3,5.4,1,0.95,2,1,131,1,0
org.apache.velocity.runtime.parser.node.ASTEQNode,6,2,0,11,24,15,4,9,5,2,197,0,0,0.882352941,0.333333333,2,2,31.83333333,2,0.8333,33,36,258,73,0
org.apache.velocity.runtime.log.ServletLogChute,9,1,0,2,27,18,0,2,7,0.825,236,0.4,0,0,0.4,0,0,24.66666667,5,1.8889,236,0,236,0,1
org.apache.velocity.app.VelocityEngine,28,1,0,12,60,0,3,9,28,0,278,1,1,0,0.25,0,0,8.892857143,2,0.9286,41,146,646,267,1
org.apache.velocity.runtime.log.JdkLogChute,6,1,0,2,20,3,0,2,5,0.95,110,0.25,0,0,0.466666667,0,0,16.66666667,3,1.5,13,3,103,3,0
org.apache.velocity.util.introspection.IntrospectorBase,3,1,1,6,9,1,1,5,1,0.5,52,1,2,0,0.466666667,0,0,15.66666667,1,0.6667,8,68,215,144,0
org.apache.velocity.runtime.parser.node.ASTIfStatement,5,2,0,11,12,10,5,8,5,2,62,0,0,0.909090909,0.4,1,2,11.4,1,0.6,2,3,104,20,0
org.apache.velocity.runtime.log.CommonsLogLogChute,5,1,0,4,26,0,0,4,5,0.916666667,121,0.333333333,0,0,0.48,0,0,22.6,2,1.4,121,0,121,0,1
org.apache.velocity.exception.MethodInvocationException,8,5,0,46,14,6,43,3,8,0.80952381,79,1,0,0.666666667,0.375,1,1,8.125,1,0.875,11,7,124,44,0
org.apache.velocity.app.event.NullSetEventHandler,1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,4,2,75,20,0
org.apache.velocity.runtime.log.Log,25,1,2,80,46,298,76,5,21,0.166666667,198,1,1,0,0.213333333,0,0,6.88,3,1.04,152,17,297,17,0
org.apache.velocity.util.introspection.ClassMap,6,1,0,7,27,5,4,4,3,1.076923077,151,0.307692308,2,0,0.333333333,0,0,22,5,2.1667,67,64,795,395,1
org.apache.velocity.runtime.parser.node.ASTStop,4,2,0,9,8,6,4,7,4,2,23,0,0,0.9375,0.392857143,0,0,4.75,1,0.5,3,3,26,3,1
org.apache.velocity.util.StringUtils,24,1,0,11,74,274,11,0,23,0.956521739,731,1,0,0,0.168478261,0,0,29.41666667,8,2.5833,3,1,798,66,0
org.apache.velocity.runtime.parser.node.ASTBlock,4,2,0,10,10,6,4,8,4,2,37,0,0,0.9375,0.392857143,1,1,8.25,1,0.5,1,2,71,16,0
org.apache.velocity.runtime.parser.node.ASTElseIfStatement,5,2,0,10,11,10,4,8,5,2,32,0,0,0.909090909,0.371428571,1,2,5.4,1,0.6,2,3,69,22,0
org.apache.velocity.runtime.parser.node.NodeUtils,5,1,0,6,19,10,2,4,5,2,247,0,0,0,0.3,0,0,48.4,12,4.2,68,49,337,73,0
org.apache.velocity.anakia.Escape,3,1,0,1,10,1,1,0,2,0.5,84,0,0,0,0.5,0,0,26.66666667,10,3.3333,0,0,108,18,0
org.apache.velocity.runtime.VelocimacroFactory,15,1,0,18,63,9,1,17,8,0.603174603,830,1,3,0,0.333333333,0,0,53.73333333,12,3.6,173,86,1029,278,0
org.apache.velocity.runtime.parser.node.ASTAddNode,4,3,0,8,11,6,4,5,3,2,46,0,0,0.945945946,0.458333333,2,3,10.5,5,1.5,14,66,219,99,0
org.apache.velocity.runtime.directive.Macro,9,2,0,12,29,34,2,10,7,0.75,199,1,0,0.5625,0.263888889,0,0,21,5,1.4444,12,64,527,84,1
org.apache.velocity.runtime.parser.node.ParserVisitor,41,1,0,48,41,820,43,41,41,2,41,0,0,0,0.069767442,0,0,0,1,1,41,0,41,0,1
org.apache.velocity.app.FieldMethodizer,7,1,0,1,26,1,0,1,6,0,149,1,0,0,0.464285714,0,0,20.14285714,4,1,2,5,183,33,0
org.apache.velocity.exception.MathException,1,5,0,4,2,0,3,1,1,2,5,0,0,1,1,0,0,4,0,0,5,0,5,0,0
org.apache.velocity.util.introspection.SecureIntrospectorImpl,4,3,0,4,21,4,1,3,3,0.555555556,206,0.333333333,0,0.5,0.458333333,1,1,49,21,5.75,45,44,251,44,0
org.apache.velocity.runtime.parser.node.ASTFalse,6,2,0,6,9,13,4,4,5,0.8,28,1,0,0.909090909,0.4,0,0,3.5,1,0.5,1,2,66,17,0
org.apache.velocity.runtime.resource.util.StringResourceRepository,6,1,0,3,6,15,2,1,6,2,6,0,0,0,0.916666667,0,0,0,1,1,50,25,55,25,0
org.apache.velocity.runtime.resource.loader.JarResourceLoader,8,2,0,9,39,8,0,9,5,0.5,288,1,0,0.631578947,0.375,1,1,34.75,7,2.25,11,8,335,47,0
org.apache.velocity.texen.util.FileUtil,4,1,0,0,12,6,0,0,4,2,50,0,0,0,0.5,0,0,11.5,2,1,0,0,72,19,0
org.apache.velocity.app.event.implement.EscapeSqlReference,3,2,0,2,6,3,0,2,1,2,12,0,0,0.714285714,0.666666667,1,2,3,1,0.6667,1,0,13,0,0
org.apache.velocity.runtime.log.SimpleLog4JLogSystem,6,1,0,8,30,0,0,8,4,0.333333333,163,1,1,0,0.416666667,0,0,25.66666667,2,1.3333,1,3,202,30,0
org.apache.velocity.runtime.parser.node.SimpleNode,32,1,39,65,56,418,54,14,31,0.913978495,405,0.916666667,7,0,0.175,1,1,11.28125,4,1.3438,29,6,512,40,1
org.apache.velocity.runtime.parser.node.ASTReference,15,2,0,28,83,25,7,23,13,0.735294118,1221,0.941176471,1,0.697674419,0.251851852,1,2,79.26666667,18,2.2,155,50,1103,102,1
org.apache.velocity.runtime.directive.MacroParseException,6,4,0,6,14,0,2,4,5,0.9,239,1,0,0.75,0.375,1,3,38.5,10,3,8,11,171,27,1
org.apache.velocity.app.event.MethodExceptionEventHandler,1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,2,1,85,16,0
org.apache.velocity.runtime.parser.node.GetExecutor,4,2,0,7,17,0,1,6,3,0.166666667,94,1,1,0.666666667,0.5,0,0,22,1,0.5,9,2,160,55,0
org.apache.velocity.runtime.parser.node.ASTOrNode,5,2,0,9,10,10,5,6,5,2,53,0,0,0.909090909,0.4,1,1,9.6,1,0.6,4,4,92,20,0
org.apache.velocity.runtime.resource.util.StringResource,7,1,0,3,9,11,3,0,7,0.611111111,43,1,0,0,0.523809524,0,0,4.714285714,1,0.8571,50,25,93,25,0
org.apache.velocity.runtime.log.NullLogChute,5,1,1,3,6,10,1,2,5,2,13,0,0,0,0.48,0,0,1.6,1,0.8,2,1,15,1,1
org.apache.velocity.runtime.directive.Evaluate,5,2,0,14,31,10,0,14,5,2,239,0,0,0.692307692,0.44,0,0,46.8,1,0.8,239,0,239,0,1
org.apache.velocity.runtime.log.Log4JLogSystem,2,2,0,2,4,1,0,2,2,2,10,0,0,0.888888889,0.666666667,0,0,4,1,0.5,0,0,385,218,0
org.apache.velocity.runtime.parser.node.MathUtils,16,1,0,11,52,112,11,0,12,0.826666667,854,0.533333333,0,0,0.226666667,0,0,51.4375,18,4.5625,1,0,855,0,0
org.apache.velocity.runtime.resource.loader.URLResourceLoader,8,2,0,7,41,2,0,7,6,0.6,425,0.8,0,0.631578947,0.325,1,2,51.5,6,1.875,57,6,318,6,0
org.apache.velocity.runtime.RuntimeSingleton,40,1,0,19,78,0,3,16,39,0.025641026,208,1,1,0,0.105128205,0,0,4.175,1,0.95,27,2,382,84,1
org.apache.velocity.context.InternalWrapperContext,3,1,0,2,3,3,1,2,3,2,3,0,0,0,0.555555556,0,0,0,1,1,0,0,41,19,0
org.apache.velocity.util.introspection.SecureIntrospectorControl,1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,2,1,3,1,0
org.apache.velocity.runtime.parser.node.ASTEscape,5,2,0,6,11,8,4,4,5,0.875,37,0.5,0,0.909090909,0.4,0,0,6,1,0.6,2,3,78,26,1
org.apache.velocity.util.introspection.VelPropertyGet,3,1,0,6,3,3,6,0,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0,0,24,14,0
org.apache.velocity.util.introspection.Uberspect,5,1,0,15,5,10,11,4,5,2,5,0,0,0,0.68,0,0,0,1,1,44,18,76,34,1
org.apache.velocity.util.ClassUtils,4,1,0,9,14,6,9,0,3,2,66,0,0,0,0.416666667,0,0,15.5,5,1.75,2,1,68,1,1
org.apache.velocity.runtime.log.VelocityFormatter,2,2,0,2,5,1,1,1,1,2,11,0,0,0.941176471,0.833333333,1,2,4.5,1,0.5,0,0,33,13,0
org.apache.velocity.util.introspection.VelPropertySet,3,1,0,6,3,3,6,0,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0,0,22,14,0
org.apache.velocity.runtime.parser.CharStream,12,1,0,4,12,66,4,0,12,2,12,0,0,0,0.583333333,0,0,0,1,1,0,0,12,0,0
org.apache.velocity.runtime.parser.Token,3,1,0,25,4,3,25,0,3,1.4375,23,0,2,0,0.5,0,0,4,2,1,69,118,210,187,0
org.apache.velocity.app.event.implement.EscapeHtmlReference,3,2,0,2,6,3,0,2,1,2,12,0,0,0.714285714,0.666666667,1,2,3,1,0.6667,1,0,13,0,0
org.apache.velocity.runtime.parser.node.ASTAndNode,5,2,0,9,10,10,5,6,5,2,53,0,0,0.909090909,0.4,1,1,9.6,1,0.6,5,9,132,32,0
org.apache.velocity.runtime.parser.JJTParserState,12,1,0,2,25,0,1,1,12,0.436363636,253,1,0,0,0.395833333,0,0,19.66666667,3,1.3333,37,36,256,37,0
org.apache.velocity.runtime.RuntimeLogger,4,1,0,8,4,6,8,0,4,2,4,0,0,0,1,0,0,0,1,1,0,0,36,27,0
org.apache.velocity.runtime.resource.loader.JarHolder,6,1,0,5,34,0,1,4,6,0.4,211,1,1,0,0.5,0,0,33.5,2,1.1667,9,4,267,34,0
org.apache.velocity.runtime.VelocimacroManager,14,1,0,7,33,47,1,6,9,0.721153846,344,1,0,0,0.384615385,0,0,23,9,2.5714,85,69,513,144,1
org.apache.velocity.exception.TemplateInitException,5,5,0,28,7,0,25,3,5,0.6875,45,1,0,0.823529412,0.5,0,0,7.2,1,0.6,2,1,47,1,0
org.apache.velocity.util.introspection.Introspector,3,2,1,16,13,3,11,5,3,2,74,0,0,0.666666667,0.444444444,0,0,23.66666667,1,0.3333,30,49,221,146,0
org.apache.velocity.runtime.directive.Directive,10,1,9,26,11,31,19,8,10,0.777777778,54,1,1,0,0.271428571,0,0,4,1,0.9,8,86,151,108,1
org.apache.velocity.runtime.log.NullLogSystem,2,2,0,2,3,1,0,2,2,2,6,0,0,0.8,0.666666667,0,0,2,1,0.5,0,0,30,28,0
org.apache.velocity.runtime.directive.Literal,5,2,0,5,10,8,0,5,5,0.75,31,0,0,0.692307692,0.44,0,0,5,1,0.8,0,0,67,20,1
org.apache.velocity.runtime.parser.node.MapSetExecutor,4,2,0,4,18,0,1,3,2,0.555555556,128,0.333333333,0,0.571428571,0.45,0,0,30.25,7,2.25,6,2,127,2,1
org.apache.velocity.runtime.directive.RuntimeMacro,6,2,0,14,38,1,1,13,5,0.6,297,1,1,0.642857143,0.361111111,0,0,47.66666667,5,1.6667,297,0,297,0,1
org.apache.velocity.runtime.Renderable,1,1,0,6,1,0,2,4,1,2,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0
org.apache.velocity.runtime.parser.node.ASTSubtractNode,3,3,0,7,6,3,4,4,3,2,16,0,0,0.972222222,0.533333333,1,1,4.333333333,1,0.3333,4,62,191,90,0
org.apache.velocity.util.introspection.Info,6,1,1,21,8,9,21,1,5,0.6,41,1,0,0,0.444444444,0,0,5.333333333,1,0.6667,4,3,85,21,0
org.apache.velocity.context.InternalContextBase,20,1,1,7,31,110,2,5,19,0.881578947,160,1,2,0,0.18125,0,0,6.6,2,1.05,75,1,222,22,1
org.apache.velocity.runtime.visitor.BaseVisitor,44,1,1,44,86,946,1,43,44,1,344,1,1,0,0.064646465,0,0,6.772727273,1,0.9773,49,43,667,162,1
org.apache.velocity.app.event.IncludeEventHandler,1,1,0,6,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,2,1,3,1,0
org.apache.velocity.runtime.resource.ContentResource,2,2,0,11,16,1,6,6,2,2,87,0,0,0.947368421,1,1,1,42.5,1,0.5,7,3,114,19,0
org.apache.velocity.util.ArrayListWrapper,4,3,0,1,8,0,1,0,4,0,31,1,0,0.918918919,0.666666667,2,9,6.5,1,0.75,31,0,31,0,0
org.apache.velocity.anakia.AnakiaJDOMFactory,5,2,0,5,10,10,1,4,5,2,32,0,0,0.862068966,0.666666667,0,0,5.4,1,0.8,0,0,65,15,0
org.apache.velocity.app.tools.VelocityFormatter,18,1,0,3,36,133,2,3,18,0.764705882,298,0,1,0,0.333333333,0,0,15.5,4,1.3889,3,3,351,60,0
org.apache.velocity.util.SimplePool,5,1,0,2,6,0,2,0,4,0.416666667,103,1,0,0,0.466666667,0,0,19,3,1.4,87,23,222,114,0
org.apache.velocity.anakia.TreeWalker,3,1,0,3,11,3,1,2,2,2,41,0,0,0,0.666666667,0,0,12.66666667,2,1,0,0,64,20,0
org.apache.velocity.util.EnumerationIterator,4,1,0,1,7,0,1,0,4,0.333333333,23,1,0,0,0.625,0,0,4.5,1,0.75,0,0,47,21,0
org.apache.velocity.runtime.resource.loader.ResourceLoader,13,1,6,17,33,48,12,6,12,0.847222222,255,0.833333333,2,0,0.241758242,0,0,18.15384615,7,1.4615,24,147,162,170,1
org.apache.velocity.runtime.log.AvalonLogChute,10,1,1,12,46,0,1,11,7,0.814814815,357,0.5,1,0,0.422222222,0,0,34.1,2,1.1,5,4,362,4,1
org.apache.velocity.texen.ant.TexenTask,22,3,0,12,84,177,0,12,20,0.928571429,565,1,0,0.637931034,0.309090909,1,1,24.13636364,5,1.1364,0,0,654,59,0
org.apache.velocity.runtime.log.PrimordialLogSystem,3,2,0,4,7,3,0,4,3,2,18,0,0,0.714285714,0.5,0,0,5,1,0.6667,0,0,120,60,0
org.apache.velocity.util.introspection.UberspectLoggable,2,1,0,4,2,1,2,2,2,2,2,0,0,0,0.666666667,0,0,0,1,1,0,0,28,16,0
org.apache.velocity.runtime.parser.node.ASTGTNode,5,2,0,11,18,10,4,9,5,2,130,0,0,0.909090909,0.4,1,1,25,1,0.6,4,7,222,32,1
org.apache.velocity.app.event.implement.IncludeRelativePath,2,1,0,1,10,1,0,1,2,2,42,0,0,0,0.75,0,0,20,4,2,2,1,44,1,0
org.apache.velocity.runtime.log.HoldingLogChute,6,1,1,5,17,3,3,2,5,0.4,121,1,0,0,0.388888889,0,0,18.83333333,5,1.8333,22,23,163,23,1
org.apache.velocity.runtime.directive.Foreach,6,2,0,18,48,13,0,18,5,0.8,325,1,1,0.642857143,0.357142857,0,0,52,1,0.8333,72,135,518,164,1
org.apache.velocity.exception.ExtendedParseException,3,1,0,5,3,3,5,0,3,2,3,0,0,0,1,0,0,0,1,1,2,1,5,1,0
org.apache.velocity.runtime.parser.node.ASTIntegerLiteral,5,2,0,8,13,0,4,6,5,0.25,62,1,0,0.909090909,0.433333333,0,0,11.2,1,0.6,2,2,64,2,0
org.apache.velocity.runtime.Runtime,30,1,0,10,60,435,0,10,30,2,133,0,0,0,0.133333333,0,0,3.433333333,1,0.9667,212,317,508,399,0
org.apache.velocity.util.introspection.MethodMap,9,1,0,3,29,30,1,2,4,1,465,0.75,0,0,0.236111111,0,0,50.22222222,17,5.1111,142,194,852,214,1
org.apache.velocity.util.introspection.UberspectImpl,9,1,2,26,45,10,2,24,8,0.8,374,0.4,2,0,0.365079365,0,0,40,1,0.8889,178,7,726,130,1
org.apache.velocity.context.Context,5,1,0,32,5,10,32,0,5,2,5,0,0,0,0.666666667,0,0,0,1,1,0,0,26,16,0
org.apache.velocity.runtime.parser.node.ASTIdentifier,5,2,0,17,38,0,4,15,5,0.416666667,310,1,1,0.909090909,0.466666667,0,0,60.4,1,0.6,29,12,343,49,0
org.apache.velocity.runtime.parser.node.ASTObjectArray,4,2,0,8,12,6,4,6,4,2,43,0,0,0.9375,0.416666667,1,1,9.75,1,0.5,3,3,82,20,0
org.apache.velocity.util.introspection.IntrospectionUtils,4,1,0,2,12,6,2,0,3,1,437,0,0,0,0.375,0,0,106.25,63,23,437,0,437,0,0
org.apache.velocity.util.ExceptionUtils,6,1,0,7,20,9,7,0,4,0.7,185,0.25,0,0,0.4,0,0,29.16666667,6,2,1,0,186,0,0
org.apache.velocity.runtime.parser.node.ASTExpression,5,2,0,10,11,10,6,6,5,2,31,0,0,0.909090909,0.4,1,2,5.2,1,0.6,1,2,68,16,0
org.apache.velocity.runtime.parser.node.ASTLENode,5,2,0,11,18,10,4,9,5,2,129,0,0,0.909090909,0.4,1,1,24.8,1,0.6,4,7,222,32,1
org.apache.velocity.context.InternalEventContext,2,1,0,5,2,1,5,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0,0,27,15,0
org.apache.velocity.runtime.resource.loader.DataSourceResourceLoader,11,2,0,9,44,27,0,9,6,0.728571429,559,1,0,0.545454545,0.285714286,1,1,49.18181818,5,1.9091,240,230,763,230,0
org.apache.velocity.VelocityContext,10,3,0,7,20,3,5,2,10,0.555555556,86,1,0,0.833333333,0.38,1,4,7.4,1,0.6,0,0,120,27,0
org.apache.velocity.Template,5,2,0,27,35,0,13,15,5,0.25,319,1,1,0.818181818,0.5,1,1,62.6,1,0.8,71,2,342,57,1
org.apache.velocity.exception.ParseErrorException,9,5,0,33,19,0,28,5,9,0.625,204,1,0,0.777777778,0.355555556,0,0,21.11111111,1,0.4444,9,1,185,18,0
org.apache.velocity.runtime.parser.node.SetPropertyExecutor,4,2,0,7,24,0,1,6,2,0.333333333,126,1,1,0.571428571,0.541666667,0,0,30.25,2,1,8,3,126,3,0
org.apache.velocity.app.event.ReferenceInsertionEventHandler,1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,2,1,78,21,0
org.apache.velocity.util.introspection.SecureUberspector,4,2,0,9,16,2,0,9,4,0.666666667,67,0,1,0.727272727,0.4375,1,1,15.5,1,0.75,15,13,81,13,1
org.apache.velocity.app.event.implement.EscapeReference,6,1,4,12,18,7,4,8,3,0.666666667,99,1,1,0,0.416666667,0,0,15,4,1.8333,2,1,101,1,0
org.apache.velocity.runtime.directive.DirectiveConstants,0,1,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,20,15,0
org.apache.velocity.runtime.resource.ResourceManagerImpl,10,1,0,15,81,9,0,15,5,0.747474747,659,0.727272727,3,0,0.44,0,0,63.8,3,1.2,97,86,958,357,1
org.apache.velocity.app.event.EventHandlerMethodExecutor,3,1,0,9,3,3,8,1,3,2,3,0,0,0,0.666666667,0,0,0,1,1,2,1,5,1,0
org.apache.velocity.util.introspection.VelMethod,4,1,0,6,4,6,6,0,4,2,4,0,0,0,0.5,0,0,0,1,1,3,3,30,17,0
org.apache.velocity.runtime.parser.node.SetExecutor,5,1,3,6,6,0,5,1,4,0.625,30,1,1,0,0.466666667,0,0,4.6,2,1,2,1,32,1,0
org.apache.velocity.runtime.resource.ResourceFactory,2,1,0,4,5,1,1,3,2,2,20,0,0,0,0.5,0,0,9,4,2,0,0,42,14,0
org.apache.velocity.runtime.parser.node.ASTParameters,3,2,0,3,6,3,0,3,3,2,17,0,0,0.967741935,0.533333333,0,0,4.666666667,1,0.3333,1,2,48,16,0
org.apache.velocity.app.Velocity,25,1,0,13,59,300,1,12,25,2,220,0,0,0,0.16,0,0,7.8,2,1,192,266,751,432,1
org.apache.velocity.convert.WebMacro,10,1,0,3,40,39,0,3,4,0.962962963,470,1,0,0,0.388888889,0,0,45.7,8,2.3,0,0,512,40,0
org.apache.velocity.runtime.parser.node.ASTIncludeStatement,3,2,0,3,6,3,0,3,3,2,17,0,0,0.967741935,0.533333333,0,0,4.666666667,1,0.3333,1,2,51,5,0
