name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,ADD,DEL,CADD,CDEL,bugs
org.apache.ivy.plugins.repository.ssh.Scp,12,1,0,7,63,64,2,0,5,1.0495868,939,1,0,0,0.3452381,0,0,76.333336,14,3,-,-,-,-,0
org.apache.ivy.util.HostUtil,3,1,0,2,6,1,2,0,1,0.5,21,1,0,0,0.5,0,0,5.6666665,6,2,-,-,-,-,0
org.apache.ivy.core.search.OrganisationEntry,4,1,0,12,5,0,12,1,4,0.5,24,1,1,0,0.5,0,0,4.5,5,1,-,-,-,-,0
org.apache.ivy.ant.IvyRetrieve,10,5,0,9,44,13,0,0,9,0.7222222,176,1,0,0.920354,0.46666667,2,4,16.2,14,2,-,-,-,-,0
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater$UpdaterHandler$1,3,2,0,3,25,0,1,3,2,0.375,193,1,2,0.8947368,0.53333336,1,2,62,-,0,-,-,-,-,0
org.apache.ivy.util.FileResolver,2,1,0,4,3,1,4,1,1,1,8,0,1,0,1,0,0,2.5,3,2,-,-,-,-,0
org.apache.ivy.plugins.parser.xml.UpdateOptions,21,1,0,7,22,154,5,2,21,0.905,141,1,2,0,0.1845238,0,0,5.2380953,3,1,-,-,-,-,0
org.apache.ivy.ant.IvyPublish$PublishArtifact,20,1,0,4,22,180,1,0,20,0.94736844,91,1,1,0,0.45,0,0,3.35,-,0,-,-,-,-,0
org.apache.ivy.core.sort.SimpleSortEngineSettings,5,1,0,3,6,6,0,3,5,0.75,24,1,2,0,0.46666667,0,0,3.4,1,1,-,-,-,-,0
org.apache.ivy.plugins.version.SubVersionMatcher,4,2,0,3,11,6,1,2,4,2,48,0,0,0.72727275,0.6666667,1,1,11,4,1,-,-,-,-,0
org.apache.ivy.util.extendable.DefaultExtendableItem,3,2,1,4,5,3,3,1,3,2,18,0,0,0.875,0.5555556,1,1,5,4,2,-,-,-,-,0
org.apache.ivy.util.ContextualSAXHandler,6,2,2,2,19,0,2,0,4,0.3,86,1,0,0.77272725,0.36666667,0,0,13,1,1,-,-,-,-,0
org.apache.ivy.plugins.namespace.Namespace,11,1,0,23,16,31,21,4,8,0.8,77,0.8333333,3,0,0.26,0,0,5.4545455,5,2,-,-,-,-,0
org.apache.ivy.plugins.repository.vsftp.VsftpRepository$1,2,3,0,2,9,0,1,0,1,0,51,1,1,0.984375,0.6,1,1,22.5,-,0,-,-,-,-,0
org.apache.ivy.core.sort.SortEngine,5,1,0,13,30,4,3,10,3,0.25,149,1,1,0,0.5,0,0,28.6,11,2,-,-,-,-,0
org.apache.ivy.plugins.lock.FileBasedLockStrategy$CreateFileLocker,3,1,0,3,16,1,1,3,3,0.5,59,1,0,0,0.6666667,0,0,18.333334,-,0,-,-,-,-,0
org.apache.ivy.core.module.descriptor.DefaultIncludeRule,2,3,0,5,7,1,1,4,2,2,18,0,0,0.9375,0.625,0,0,8,3,1,-,-,-,-,0
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder$5,2,1,0,3,4,1,1,2,1,2,10,0,0,0,0.6666667,0,0,4,-,0,-,-,-,-,0
org.apache.ivy.util.Configurator$Attribute,5,1,0,2,6,6,2,0,5,0.75,24,1,0,0,0.7,0,0,3.4,-,0,-,-,-,-,0
org.apache.ivy.ant.IvyPublish$ArtifactsPattern,3,1,0,1,4,1,1,0,3,0.5,14,1,0,0,0.6666667,0,0,3.3333333,-,0,-,-,-,-,0
org.apache.ivy.plugins.matcher.RegexpPatternMatcher,3,2,0,6,5,3,3,3,1,1,18,0,1,0.8,0.75,1,1,4.6666665,6,2,-,-,-,-,0
org.apache.ivy.plugins.repository.vsftp.VsftpRepository$3,2,3,0,2,11,0,1,0,1,0,54,1,1,0.984375,0.75,2,2,25.5,-,0,-,-,-,-,0
org.apache.ivy.ant.IvyDeliver$1,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,-,0,-,-,-,-,0
org.apache.ivy.plugins.latest.LatestRevisionStrategy$MridComparator,3,1,0,2,17,1,1,2,1,0.5,193,1,1,0,0.5,0,0,63,-,0,-,-,-,-,0
org.apache.ivy.util.filter.NotFilter,3,1,0,2,5,0,1,1,3,0,22,1,1,0,0.5555556,0,0,6,4,1,-,-,-,-,0
org.apache.ivy.plugins.latest.ComparatorLatestStrategy,5,2,3,5,9,0,3,2,5,0.25,34,1,0,0.5714286,0.53333336,1,1,5.6,5,2,-,-,-,-,0
org.apache.ivy.util.Configurator$MacroDef,12,1,0,7,48,44,3,6,10,0.72727275,298,1,1,0,0.28125,0,0,23.5,-,0,-,-,-,-,0
org.apache.ivy.plugins.parser.m2.PomReader$AddDTDFilterInputStream,4,3,0,2,26,0,1,1,2,0.8333333,228,1,0,0.9,0.45,2,2,55,-,0,-,-,-,-,0
org.apache.ivy.core.module.status.Status,6,1,0,1,7,3,1,0,6,0.6,34,1,0,0,0.5555556,0,0,4.3333335,4,1,-,-,-,-,0
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor,55,1,0,31,123,1255,17,15,41,0.8703704,1167,1,6,0,0.108932465,0,0,19.945454,17,3,-,-,-,-,1
org.apache.ivy.plugins.resolver.BasicResolver$5,2,1,0,4,5,0,1,4,1,0,20,1,1,0,0.6666667,0,0,8.5,-,0,-,-,-,-,0
org.apache.ivy.plugins.circular.CircularDependencyHelper,5,1,0,6,17,10,4,2,4,2,112,0,0,0,0.25,0,0,21.4,6,2,-,-,-,-,0
org.apache.ivy.ant.AntBuildTrigger,13,2,0,11,50,46,0,0,10,0.78333336,267,1,0,0.42857143,0.32307693,0,0,19.153847,14,2,-,-,-,-,0
org.apache.ivy.core.event.retrieve.RetrieveEvent,3,2,2,5,10,0,2,3,2,0.5,39,1,2,0.85714287,0.46666667,0,0,11.333333,1,1,-,-,-,-,0
org.apache.ivy.plugins.matcher.GlobPatternMatcher$GlobMatcher,4,1,0,6,14,2,1,0,3,0.6666667,90,1,0,0,0.75,0,0,20.75,-,0,-,-,-,-,0
org.apache.ivy.core.retrieve.RetrieveEngine,8,1,0,32,104,8,4,29,3,0.8095238,955,1,2,0,0.3125,0,0,118,21,3,-,-,-,-,3
org.apache.ivy.core.resolve.IvyNodeUsage$NodeConf,6,1,0,2,15,7,1,1,6,0.3,92,1,1,0,0.375,1,1,14,-,0,-,-,-,-,0
org.apache.ivy.core.check.CheckEngineSettings,2,1,0,4,2,1,2,2,2,2,2,0,0,0,0.75,0,0,0,4,2,-,-,-,-,0
org.apache.ivy.util.Checks,4,1,0,22,12,6,22,0,3,2,72,0,0,0,0.375,0,0,17,4,1,-,-,-,-,0
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorWriter$ConfigurationScopeMapping,3,1,0,3,7,1,2,1,3,0,29,1,0,0,0.6666667,0,0,8.333333,-,0,-,-,-,-,0
org.apache.ivy.plugins.resolver.VfsResolver,5,5,0,4,18,8,1,0,4,0.875,76,1,0,0.98255813,0.625,2,2,13.8,5,1,-,-,-,-,0
org.apache.ivy.util.url.URLHandler,13,1,0,13,14,78,11,2,12,1.0555556,24,0,1,0,0.53333336,0,0,0.61538464,8,2,-,-,-,-,0
org.apache.ivy.plugins.report.XmlReportParser,8,1,0,12,29,0,7,5,8,0,126,1,1,0,0.41666666,0,0,14.625,11,2,-,-,-,-,0
org.apache.ivy.core.cache.ModuleDescriptorWriter,1,1,0,6,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,-,-,-,-,0
org.apache.ivy.plugins.parser.m2.PomReader$PomPluginElement,5,1,0,3,8,0,2,2,4,0.25,48,1,1,0,0.46666667,0,0,8.2,-,0,-,-,-,-,0
org.apache.ivy.util.cli.ParseException,1,3,0,3,2,0,3,0,1,2,5,0,0,1,1,0,0,4,1,1,-,-,-,-,0
org.apache.ivy.plugins.resolver.BasicResolver$UnresolvedDependencyException,4,4,0,1,5,4,1,0,4,0,25,1,0,0.9444444,0.5833333,0,0,5,-,0,-,-,-,-,0
org.apache.ivy.plugins.resolver.BasicResolver,57,2,1,56,242,1504,8,54,27,0.9502551,2550,0.78571427,3,0.53781515,0.11394558,2,5,43.491226,44,3,-,-,-,-,2
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder,29,1,0,39,116,90,1,38,22,0.91558444,1109,0.8181818,5,0,0.14935064,0,0,36.86207,24,3,-,-,-,-,3
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder$1,2,1,0,3,4,1,1,2,1,2,29,0,0,0,0.6666667,0,0,13.5,-,0,-,-,-,-,0
org.apache.ivy.plugins.repository.vsftp.VsftpRepository,54,2,0,17,137,1241,7,0,16,0.9439512,1589,1,1,0.2777778,0.20545073,0,0,27.796297,10,2,-,-,-,-,0
org.apache.ivy.plugins.repository.ssh.SshResource,12,1,0,3,21,0,1,0,11,0.3030303,222,1,1,0,0.31666666,0,0,17,4,2,-,-,-,-,0
org.apache.ivy.core.event.EventManager,13,1,0,22,30,0,15,8,11,0.41666666,267,0.33333334,0,0,0.2857143,0,0,19.307692,5,1,-,-,-,-,0
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser,54,3,0,39,178,823,1,39,8,0.8742138,2670,1,5,0.45833334,0.12201258,2,4,48.166668,-,0,-,-,-,-,0
org.apache.ivy.plugins.repository.AbstractRepository,21,1,5,12,46,132,7,5,10,0.5875,281,0.75,1,0,0.17316018,0,0,12.190476,5,1,-,-,-,-,0
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder$ConfMapper,1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,-,0,-,-,-,-,0
org.apache.ivy.plugins.repository.vfs.VfsRepository,8,2,0,16,52,16,2,0,5,0.6666667,336,1,1,0.7407407,0.46875,1,1,40.625,7,2,-,-,-,-,0
org.apache.ivy.plugins.resolver.SshResolver,7,6,0,3,22,21,0,0,7,2,68,0,0,0.96756756,0.85714287,1,1,8.714286,6,3,-,-,-,-,0
org.apache.ivy.core.ExecutionRelativeUrlResolver,2,2,0,1,4,1,0,1,2,2,10,0,0,0.6666667,0.6666667,1,1,4,2,1,-,-,-,-,0
org.apache.ivy.plugins.lock.FileBasedLockStrategy$FileLocker,2,1,0,3,2,1,3,0,2,2,2,0,0,0,1,0,0,0,-,0,-,-,-,-,0
org.apache.ivy.plugins.circular.AbstractLogCircularDependencyStrategy,4,2,2,7,17,4,2,5,1,0.6666667,60,1,0,0.4,0.6666667,0,0,13.75,1,1,-,-,-,-,0
org.apache.ivy.core.event.resolve.ResolveEvent,2,2,2,4,5,0,2,2,1,0,19,1,1,0.9230769,0.625,0,0,8,6,2,-,-,-,-,0
org.apache.ivy.plugins.matcher.MapMatcher,5,1,0,7,23,0,5,2,5,0.5833333,105,1,1,0,0.53333336,0,0,19.4,4,2,-,-,-,-,0
org.apache.ivy.core.deliver.DeliverOptions,20,1,0,8,29,108,5,3,20,0.80921054,188,1,1,0,0.23571429,0,0,8,8,2,-,-,-,-,0
org.apache.ivy.plugins.repository.vfs.VfsRepository$1,2,3,0,3,3,1,1,0,0,1,10,1,1,0.98717946,0.75,1,1,3.5,-,0,-,-,-,-,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver,19,6,0,10,62,119,1,0,17,0.93162394,309,1,0,0.90425533,0.28947368,3,4,14.578947,6,2,-,-,-,-,0
org.apache.ivy.core.cache.RepositoryCacheManager,8,1,0,27,8,28,14,14,8,2,8,0,0,0,0.26785713,0,0,0,13,1,-,-,-,-,1
org.apache.ivy.plugins.namespace.MRIDTransformationRule,5,1,0,9,20,2,3,6,5,0.625,89,1,1,0,0.53333336,0,0,16.4,6,2,-,-,-,-,0
org.apache.ivy.plugins.resolver.ChainResolver$ResolvedModuleRevisionArtifactInfo,3,1,0,4,8,0,1,3,3,0,20,1,1,0,0.6666667,0,0,5.3333335,-,0,-,-,-,-,0
org.apache.ivy.core.resolve.IvyNodeEviction,19,1,0,6,64,75,1,6,18,0.8055556,636,1,1,0,0.3859649,0,0,32.157894,13,3,-,-,-,-,0
org.apache.ivy.plugins.resolver.util.ResourceMDParser,1,1,0,8,1,0,6,2,1,2,1,0,0,0,1,0,0,0,4,1,-,-,-,-,0
org.apache.ivy.plugins.repository.ssh.SshCache$Entry,11,1,0,8,23,27,2,0,7,0.81666666,133,1,1,0,0.20779221,0,0,10.545455,-,0,-,-,-,-,0
org.apache.ivy.core.deliver.PublishingDependencyRevisionResolver,1,1,0,7,1,0,5,2,1,2,1,0,0,0,1,0,0,0,5,1,-,-,-,-,0
org.apache.ivy.core.module.descriptor.Configuration$Visibility,4,1,0,8,10,2,8,0,2,0.5555556,51,0.33333334,2,0,0.6666667,0,0,11,-,0,-,-,-,-,0
org.apache.ivy.plugins.resolver.BasicResolver$4,2,1,0,7,9,0,1,7,1,0,39,1,2,0,0.625,0,0,17.5,-,0,-,-,-,-,0
org.apache.ivy.core.resolve.DownloadOptions,1,2,0,14,2,0,13,1,1,2,4,0,0,1,1,0,0,3,12,2,-,-,-,-,0
org.apache.ivy.plugins.version.ExactVersionMatcher,3,2,0,3,6,3,1,2,3,2,15,0,0,0.8,0.8333333,2,2,4,3,1,-,-,-,-,0
org.apache.ivy.ant.IvyExtractFromSources$Ignore,3,1,0,1,4,1,1,0,3,0.5,14,1,0,0,0.6666667,0,0,3.3333333,-,0,-,-,-,-,0
org.apache.ivy.core.LogOptions,4,1,3,7,5,0,7,0,4,1,32,0.25,0,0,0.5,0,0,6,1,1,-,-,-,-,0
org.apache.ivy.plugins.circular.CircularDependencyStrategy,2,1,0,16,2,1,14,2,2,2,2,0,0,0,0.75,0,0,0,5,2,-,-,-,-,0
org.apache.ivy.core.event.resolve.StartResolveDependencyEvent,1,3,0,5,2,0,1,4,1,2,9,0,0,1,1,0,0,7,5,1,-,-,-,-,0
org.apache.ivy.plugins.repository.LazyResource,14,1,1,2,19,79,1,1,7,0.8076923,97,1,0,0,0.2857143,0,0,5.5,4,1,-,-,-,-,0
org.apache.ivy.plugins.lock.FileBasedLockStrategy,10,2,1,6,30,27,3,4,0,0.73333335,290,1,1,0.36363637,0.36,0,0,27.5,3,1,-,-,-,-,0
org.apache.ivy.plugins.trigger.Trigger,1,1,0,7,1,0,5,2,1,2,1,0,0,0,1,0,0,0,3,1,-,-,-,-,0
org.apache.ivy.core.settings.IvySettings$2,2,1,0,3,4,1,1,3,1,1,17,1,1,0,0.6666667,0,0,7,-,0,-,-,-,-,0
org.apache.ivy.plugins.version.AbstractVersionMatcher,10,1,6,12,14,37,6,6,10,0.7777778,51,1,1,0,0.3,0,0,3.9,7,2,-,-,-,-,0
org.apache.ivy.util.MessageLogger,19,1,0,8,19,171,8,0,19,2,19,0,0,0,0.42105263,0,0,0,1,1,-,-,-,-,0
org.apache.ivy.core.module.descriptor.AbstractArtifact,9,1,2,5,36,36,2,3,9,2,146,0,0,0,0.44444445,1,1,15.222222,9,2,-,-,-,-,0
org.apache.ivy.core.event.retrieve.EndRetrieveEvent,5,3,0,4,9,2,1,3,5,0.85,61,0.8,0,0.7777778,0.33333334,0,0,10.2,1,1,-,-,-,-,0
org.apache.ivy.core.install.InstallEngine,2,1,0,30,65,0,1,29,2,0,412,1,3,0,0.5714286,0,0,203.5,19,3,-,-,-,-,0
org.apache.ivy.plugins.version.LatestVersionMatcher,6,2,0,5,15,15,1,4,6,2,53,0,0,0.61538464,0.5416667,2,2,7.8333335,4,1,-,-,-,-,0
org.apache.ivy.core.retrieve.RetrieveEngineSettings,3,1,0,5,3,3,3,2,3,2,3,0,0,0,1,0,0,0,5,3,-,-,-,-,0
org.apache.ivy.plugins.circular.AbstractCircularDependencyStrategy,3,1,2,3,4,1,2,1,2,0,16,1,0,0,0.6666667,0,0,4,4,2,-,-,-,-,0
org.apache.ivy.plugins.resolver.CacheResolver,13,6,0,25,69,78,1,24,12,2,420,0,0,0.94527364,0.17482518,4,7,31.307692,18,2,-,-,-,-,0
org.apache.ivy.util.cli.OptionBuilder,7,1,0,2,13,0,1,1,7,0.6944444,86,1,0,0,0.5714286,0,0,10.428572,1,1,-,-,-,-,0
org.apache.ivy.core.NormalRelativeUrlResolver,2,2,0,2,4,1,1,1,2,2,11,0,0,0.6666667,0.6666667,1,1,4.5,2,1,-,-,-,-,0
org.apache.ivy.core.settings.IvyVariableContainer,4,1,0,9,4,6,9,0,4,2,4,0,0,0,0.6666667,0,0,0,3,2,-,-,-,-,0
org.apache.ivy.plugins.repository.Resource,7,1,0,54,7,21,54,0,7,2,7,0,0,0,0.5714286,0,0,0,4,1,-,-,-,-,0
org.apache.ivy.core.cache.DefaultResolutionCacheManager,17,1,0,6,29,90,2,5,17,0.8125,167,1,0,0,0.38235295,0,0,8.470589,3,2,-,-,-,-,0
org.apache.ivy.plugins.latest.AbstractLatestStrategy,5,1,1,3,13,4,1,2,5,0.5,48,1,0,0,0.4,0,0,8.4,6,2,-,-,-,-,0
org.apache.ivy.util.CopyProgressListener,3,1,0,16,3,3,15,1,3,2,3,0,0,0,1,0,0,0,3,1,-,-,-,-,0
org.apache.ivy.core.settings.XmlSettingsParser,22,2,0,20,143,0,2,20,5,0.7619048,1648,1,2,0.4473684,0.33116883,1,2,73.36364,37,3,-,-,-,-,1
org.apache.ivy.core.event.resolve.EndResolveDependencyEvent,3,3,0,7,12,0,1,6,3,0.8333333,64,0.6666667,1,0.875,0.44444445,0,0,19.333334,9,1,-,-,-,-,0
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater$UpdaterHandler,31,2,0,17,118,333,2,17,15,0.8666667,1901,1,3,0.3617021,0.16129032,1,2,59.70968,-,0,-,-,-,-,0
org.apache.ivy.core.cache.ModuleDescriptorMemoryCache$CacheEntry,3,1,0,4,5,0,1,3,0,0.5,35,1,2,0,0.44444445,0,0,9.666667,-,0,-,-,-,-,0
org.apache.ivy.util.Configurator$Macro,4,1,0,4,18,0,2,4,4,0.33333334,91,1,1,0,0.5,0,0,21,-,0,-,-,-,-,0
org.apache.ivy.core.event.FilteredIvyListener,4,1,0,4,7,0,1,3,4,0.33333334,31,1,2,0,0.4375,0,0,6.25,4,1,-,-,-,-,0
org.apache.ivy.core.resolve.VisitData,6,1,0,3,14,7,2,2,6,0.5,63,1,1,0,0.4,0,0,9.166667,5,1,-,-,-,-,0
org.apache.ivy.ant.IvyResolve,47,4,0,15,108,865,1,0,45,0.92065215,896,1,0,0.59292036,0.2218845,2,4,17.638298,28,3,-,-,-,-,0
org.apache.ivy.plugins.report.LogReportOutputter,5,1,0,16,65,10,1,16,4,2,598,0,0,0,0.3,0,0,118.6,11,2,-,-,-,-,0
org.apache.ivy.util.XMLHelper,11,1,0,11,44,49,8,3,8,0.95,279,0.5,0,0,0.23333333,0,0,23.636364,12,3,-,-,-,-,1
org.apache.ivy.plugins.repository.Repository,10,1,0,15,10,45,12,3,10,2,10,0,0,0,0.36666667,0,0,0,3,1,-,-,-,-,0
org.apache.ivy.plugins.repository.RepositoryCopyProgressListener,6,1,0,6,13,0,3,3,6,0.4,55,1,1,0,0.45833334,0,0,7.8333335,4,1,-,-,-,-,0
org.apache.ivy.plugins.resolver.util.ResolverHelper,7,1,0,10,63,21,2,8,5,2,1034,0,0,0,0.2857143,0,0,146.71428,8,2,-,-,-,-,0
org.apache.ivy.util.CredentialsUtil,4,1,0,6,38,6,2,4,2,1,242,0,0,0,0.375,0,0,59.25,4,1,-,-,-,-,0
org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor,12,2,0,7,29,30,2,5,11,0.75757575,171,1,1,0.3888889,0.25,1,1,12.75,7,1,-,-,-,-,0
org.apache.ivy.util.StringUtils,10,1,0,11,39,39,11,0,7,0.6666667,1308,1,0,0,0.17460318,0,0,129.7,11,3,-,-,-,-,0
org.apache.ivy.util.url.ApacheURLLister,6,1,0,6,40,13,2,4,5,0.2,227,1,0,0,0.6666667,0,0,36.666668,9,2,-,-,-,-,0
org.apache.ivy.plugins.version.Match,12,1,0,9,31,54,1,8,10,0.84090906,170,1,0,0,0.5,0,0,12.833333,6,2,-,-,-,-,0
org.apache.ivy.ant.IvyArtifactProperty,8,5,0,11,32,18,0,0,7,0.6666667,149,1,0,0.9369369,0.5,1,2,17.25,15,3,-,-,-,-,0
org.apache.ivy.core.cache.DefaultResolutionCacheManager$1,2,1,0,1,5,0,1,1,1,0.5,26,1,1,0,0.75,0,0,11,-,0,-,-,-,-,0
org.apache.ivy.plugins.resolver.util.URLLister,2,1,0,4,2,1,4,0,2,2,2,0,0,0,0.6666667,0,0,0,3,1,-,-,-,-,0
org.apache.ivy.plugins.conflict.FixedConflictManager,3,2,0,4,19,0,1,3,3,0,57,1,0,0.75,0.5,0,0,17.666666,4,2,-,-,-,-,0
org.apache.ivy.tools.analyser.JarModuleFinder,3,1,0,8,20,1,2,6,3,0,155,1,0,0,0.44444445,0,0,50,5,1,-,-,-,-,0
org.apache.ivy.core.event.IvyListener,1,1,0,9,1,0,8,1,1,2,1,0,0,0,1,0,0,0,2,1,-,-,-,-,0
org.apache.ivy.core.event.publish.EndArtifactPublishEvent,2,3,0,4,4,0,1,3,2,1.6,30,0.4,0,0.9411765,0.6,0,0,11.5,1,1,-,-,-,-,0
org.apache.ivy.plugins.latest.LatestRevisionStrategy$SpecialMeaning,6,1,0,1,8,3,1,0,6,0.6,42,1,0,0,0.44444445,0,0,5.6666665,-,0,-,-,-,-,0
org.apache.ivy.core.settings.IvySettings$1,2,1,0,3,4,1,1,3,1,1,17,1,1,0,0.6666667,0,0,7,-,0,-,-,-,-,0
org.apache.ivy.core.install.InstallOptions,11,1,0,6,12,25,4,2,11,0.8,78,1,1,0,0.36363637,0,0,5.6363635,1,1,-,-,-,-,0
org.apache.ivy.plugins.circular.CircularDependencyException,2,4,0,5,4,0,3,2,2,0,14,1,1,0.9444444,0.75,0,0,5.5,5,2,-,-,-,-,0
org.apache.ivy.plugins.matcher.PatternMatcher,2,1,0,34,2,1,33,1,2,2,7,0,0,0,0.75,0,0,0,3,1,-,-,-,-,0
org.apache.ivy.plugins.repository.ssh.SshCache$Entry$1,2,1,0,6,8,0,1,0,1,0.5,25,1,2,0,0.625,0,0,10.5,-,0,-,-,-,-,0
org.apache.ivy.core.settings.IvyPattern,3,1,0,2,4,1,2,0,3,0.5,14,1,0,0,0.6666667,0,0,3.3333333,4,1,-,-,-,-,0
org.apache.ivy.core.event.IvyEventFilter,3,1,0,13,22,0,4,11,2,1,201,1,3,0,0.5833333,0,0,64,6,2,-,-,-,-,0
org.apache.ivy.plugins.matcher.GlobPatternMatcher,3,2,0,3,5,3,0,0,1,1,18,0,1,0.8,0.75,1,1,4.6666665,6,2,-,-,-,-,0
org.apache.ivy.core.settings.XmlSettingsParser$1,2,1,0,4,4,1,2,3,1,1,13,1,1,0,0.6666667,0,0,5,-,0,-,-,-,-,0
org.apache.ivy.plugins.lock.AbstractLockStrategy,6,1,2,3,7,3,2,1,4,0.6,36,1,0,0,0.44444445,0,0,4.6666665,2,1,-,-,-,-,0
org.apache.ivy.plugins.circular.ErrorCircularDependencyStrategy,4,2,0,5,6,4,1,4,2,0.6666667,21,1,1,0.5,0.5,0,0,4,4,2,-,-,-,-,0
org.apache.ivy.plugins.repository.sftp.SFTPRepository$MyProgressMonitor,5,1,0,3,9,0,1,0,3,0.375,37,1,1,0,0.4,0,0,6,-,0,-,-,-,-,0
org.apache.ivy.util.url.HttpClientHandler$HttpClientHelper3x,4,1,0,4,6,6,1,0,2,1.3333334,16,1,0,0,0.5,0,0,2.75,-,0,-,-,-,-,0
org.apache.ivy.ant.IvyListModules,16,4,0,8,27,68,0,0,16,0.84761906,175,1,0,0.81707317,0.71875,0,0,9.5,8,1,-,-,-,-,1
org.apache.ivy.core.report.DownloadReport,5,1,0,14,21,0,11,3,5,0,75,1,0,0,0.4,0,0,13.8,5,1,-,-,-,-,0
