name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,ADD,DEL,CADD,CDEL,bugs
org.apache.synapse.statistics.Statistics,7,1,0,1,8,0,1,0,7,0.7222222,104,1,0,0,0.42857143,0,0,13,0,0,-,1,0,-,0
org.apache.synapse.config.xml.AbstractMediatorFactory,5,1,17,24,18,10,17,7,0,1,142,1,0,0,0.45,0,0,24.8,3,2,65,1,0,-,0
org.apache.synapse.util.TextFileDataSource,15,1,0,11,38,81,2,10,6,0.85714287,177,1,0,0,0.16071428,0,0,10.4,1,1,150,0,0,-,5
org.apache.synapse.config.xml.PropertyHelper,7,1,0,7,42,9,3,4,4,0.33333334,558,1,0,0,0.3,0,0,78.57143,4,2,388,0,0,-,0
org.apache.synapse.config.xml.SynapseXMLConfigurationSerializer,9,1,0,25,44,32,0,25,3,0.875,247,1,0,0,0.27083334,0,0,26,5,3,533,0,0,-,1
org.apache.synapse.core.axis2.Axis2FlexibleMEPClient,9,1,0,39,96,30,1,38,3,0.625,556,1,0,0,0.19642857,0,0,60.666668,17,3,271,1,4,-,3
org.apache.synapse.config.xml.AbstractDBMediatorFactory,8,2,2,13,60,12,4,10,1,0.75,727,0,0,0.33333334,0.6785714,0,0,88.375,6,2,603,0,0,-,0
org.apache.synapse.mediators.GetPropertyFunction,7,1,0,11,38,0,1,11,5,0.625,359,0.75,1,0,0.27083334,0,0,49.714287,9,3,267,1,2,-,0
org.apache.synapse.core.axis2.SynapseInitializationModule,8,1,0,26,63,20,0,26,6,0.78571427,281,1,1,0,0.33333334,0,0,33.875,5,2,52,0,0,-,1
org.apache.synapse.mediators.FilterMediator,1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,0,0,-,1,0,-,0
org.apache.synapse.mediators.eip.splitter.CloneMediator,8,2,0,12,32,0,2,10,7,0.5,157,1,0,0.65,0.29166666,0,0,18.375,10,2,270,0,0,-,0
org.apache.synapse.startup.Task,1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,-,0
org.apache.synapse.config.xml.endpoints.SALoadbalanceEndpointFactory,8,1,0,17,38,20,1,17,3,0.64285713,191,1,1,0,0.24489796,0,0,22.625,1,1,11,1,0,-,1
org.apache.synapse.mediators.builtin.LogMediator,16,2,0,13,60,34,4,9,9,0.8666667,483,0.375,0,0.4642857,0.25892857,0,0,28.6875,6,2,110,1,0,-,0
org.apache.synapse.config.xml.CacheMediatorSerializer,3,2,0,11,29,3,0,11,3,2,192,0,0,0.75,0.5555556,0,0,63,4,2,107,0,0,-,0
org.apache.synapse.config.xml.endpoints.FailoverEndpointFactory,8,1,0,10,29,20,1,10,3,0.71428573,125,1,1,0,0.24489796,0,0,14.375,1,1,6,1,0,-,1
org.apache.synapse.config.xml.endpoints.AddressEndpointSerializer,5,1,0,15,37,2,1,14,3,0.625,372,1,0,0,0.375,0,0,73,5,2,64,1,1,-,3
org.apache.synapse.statistics.StatisticsCollector,10,1,0,8,19,9,7,1,10,0.6666667,157,1,0,0,0.475,0,0,14.4,1,1,8,1,0,-,0
org.apache.synapse.util.concurrent.SynapseThreadPool,3,3,0,2,8,3,1,1,3,1.5,60,0,0,1,0.5555556,0,0,15,2,1,109,0,0,-,0
org.apache.synapse.config.xml.SynapseMediatorFactory,4,3,0,5,9,4,0,5,3,0.6666667,30,1,0,0.6666667,0.6666667,0,0,6.25,2,1,5,1,0,-,0
org.apache.synapse.util.concurrent.SynapseThreadFactory,2,1,0,1,13,0,1,0,2,0,57,0,0,0,0.625,0,0,26,1,1,72,0,0,-,0
org.apache.synapse.mediators.eip.EIPConstants,1,1,0,0,2,0,0,0,1,2,7,0,0,0,1,0,0,3,1,1,33,0,0,-,0
org.apache.synapse.config.xml.ProxyServiceFactory,5,1,0,12,60,0,1,11,2,0.25,566,1,0,0,0.3125,0,0,112,3,1,74,1,0,-,4
org.apache.synapse.endpoints.FailoverEndpoint,10,1,0,7,22,11,3,4,10,0.62222224,169,1,2,0,0.31666666,0,0,15.4,0,0,-,1,0,-,1
org.apache.synapse.core.axis2.MediatorDeployer,9,1,0,11,45,22,0,11,6,0.75,343,1,0,0,0.4,0,0,36.88889,2,1,208,0,0,-,0
org.apache.synapse.config.xml.SynapseMediatorSerializer,3,3,0,7,15,3,0,7,3,2,46,0,0,0.7777778,0.5555556,0,0,14.333333,1,1,14,1,0,-,0
org.apache.synapse.statistics.impl.ProxyServiceStatisticsStack,7,1,0,8,17,9,3,5,5,0.5,139,1,0,0,0.56666666,0,0,17.857143,0,0,-,1,0,-,0
org.apache.synapse.Command,1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,34,0,0,-,0
org.apache.synapse.core.axis2.Axis2SynapseEnvironment,12,1,0,29,64,38,1,28,11,0.8181818,394,1,2,0,0.23863636,0,0,31.333334,18,4,358,1,1,-,3
org.apache.synapse.mediators.AbstractListMediator,10,2,7,14,35,0,7,7,10,0,173,1,0,0.59090906,0.28333333,0,0,16.2,4,4,95,1,0,-,0
org.apache.synapse.config.xml.ConfigurationFactory,3,1,0,4,3,3,2,2,3,2,3,0,0,0,0.6666667,0,0,0,2,2,61,0,0,-,0
org.apache.synapse.config.xml.XMLConfigurationSerializer,3,1,0,5,8,1,0,5,2,0.5,21,1,0,0,0.5,0,0,5.6666665,2,2,94,1,0,-,1
org.apache.synapse.startup.quartz.SimpleQuartzFactory,7,1,0,9,44,5,1,9,4,0.7083333,285,0.75,0,0,0.41666666,0,0,39.142857,8,3,655,0,0,-,0
org.apache.synapse.config.xml.SwitchMediatorSerializer,3,2,0,12,28,3,0,12,3,2,137,0,0,0.75,0.5555556,0,0,44.666668,2,2,16,1,0,-,0
org.apache.synapse.util.SimpleMapImpl,27,3,0,11,92,349,1,11,26,1.0307692,865,1,0,0.61904764,0.16483517,1,2,30.481482,1,1,322,0,0,-,0
org.apache.synapse.core.axis2.AsyncCallback,10,1,0,6,11,35,3,3,10,0.8518519,46,0.6666667,1,0,0.26666668,0,0,3.3,3,2,33,1,0,-,0
org.apache.synapse.config.xml.AnonymousListMediator,2,3,0,7,4,1,5,2,2,2,9,0,0,0.95652175,0.75,0,0,3.5,1,1,4,1,0,-,0
org.apache.synapse.config.xml.RegistryFactory,6,1,0,7,26,5,1,6,2,0.55,156,0.25,0,0,0.28,0,0,24.333334,1,1,6,1,0,-,0
org.apache.synapse.config.xml.OMElementUtils,4,1,0,22,21,4,13,9,3,0.6666667,112,1,0,0,0.4,0,0,26.75,1,1,43,1,0,-,0
org.apache.synapse.mediators.db.Statement,6,1,0,7,12,1,6,2,6,0.6666667,56,0,0,0,0.5555556,0,0,7.8333335,5,2,147,0,0,-,0
org.apache.synapse.endpoints.SALoadbalanceEndpoint,18,1,0,16,46,87,4,12,15,0.8455882,260,1,3,0,0.22794117,0,0,13,0,0,-,1,0,-,1
org.apache.synapse.config.xml.SequenceMediatorFactory,5,3,0,12,19,6,4,8,4,0.75,159,1,0,0.5714286,0.75,0,0,30.6,5,2,85,1,0,-,0
org.apache.synapse.config.xml.endpoints.EndpointSerializer,1,1,0,13,1,0,11,2,1,2,1,0,0,0,1,0,0,0,0,0,-,1,0,-,1
org.apache.synapse.config.xml.CloneMediatorFactory,4,2,0,7,19,2,0,7,3,0.6666667,66,1,0,0.6,0.6666667,0,0,14.75,6,2,119,0,0,-,0
org.apache.synapse.config.xml.AbstractMediatorSerializer,8,1,17,31,36,22,17,14,0,0.7714286,190,1,0,0,0.3469388,0,0,22.125,5,2,62,1,0,-,1
org.apache.synapse.mediators.eip.Target,14,1,0,15,26,29,8,7,14,0.7692308,159,1,2,0,0.3,0,0,9.928572,6,1,174,0,0,-,0
org.apache.synapse.config.xml.XSLTMediatorSerializer,3,2,0,11,31,3,0,11,3,2,142,0,0,0.75,0.5555556,0,0,46.333332,2,2,37,1,0,-,0
org.apache.synapse.config.xml.PropertyMediatorSerializer,3,2,0,9,22,3,0,9,3,2,119,0,0,0.75,0.5555556,0,0,38.666668,1,1,11,1,0,-,0
org.apache.synapse.core.axis2.MessageContextCreatorForAxis2,5,1,0,12,10,0,3,9,4,0.5833333,46,1,2,0,0.25,0,0,7.6,2,1,8,1,0,-,0
org.apache.synapse.config.xml.AggregateMediatorSerializer,4,2,0,11,24,6,0,11,3,1,140,1,0,0.75,0.5555556,0,0,33.75,1,1,89,0,0,-,0
org.apache.synapse.config.xml.MediatorFactoryFinder,10,1,0,14,41,0,4,10,5,0.5277778,407,1,1,0,0.2888889,0,0,39.3,7,3,31,1,0,-,0
org.apache.synapse.config.xml.endpoints.SALoadbalanceEndpointSerializer,4,1,0,20,25,2,1,20,2,0.5,174,1,0,0,0.5555556,0,0,42,1,1,14,1,0,-,1
org.apache.synapse.config.xml.IterateMediatorSerializer,3,2,0,11,24,3,0,11,3,2,108,0,0,0.75,0.5555556,0,0,35,2,1,104,0,0,-,0
org.apache.synapse.config.xml.endpoints.utils.WSDL11EndpointBuilder,6,1,0,6,31,13,1,5,3,0.2,177,1,0,0,0.5,0,0,28.333334,1,1,9,1,0,-,0
org.apache.synapse.MessageContext,48,1,0,71,48,1128,65,10,48,2,48,0,0,0,0.13825758,0,0,0,2,2,8,1,0,-,0
org.apache.synapse.endpoints.dispatch.Dispatcher,4,1,0,8,4,6,6,2,4,2,4,0,0,0,0.6666667,0,0,0,0,0,-,1,0,-,0
org.apache.synapse.startup.quartz.SimpleQuartzJob,5,1,0,12,31,0,0,12,2,1,132,0.25,0,0,0.5,0,0,24.6,4,3,157,0,0,-,0
org.apache.synapse.config.xml.DBLookupMediatorFactory,4,3,0,5,9,4,0,5,3,0.6666667,31,1,0,0.8181818,0.6666667,0,0,6.5,2,2,73,0,0,-,0
org.apache.synapse.mediators.eip.aggregator.Aggregate,16,1,0,4,29,58,1,3,15,0.85833335,199,1,0,0,0.2777778,0,0,10.9375,1,1,190,0,0,-,2
org.apache.synapse.mediators.db.DBReportMediator,2,3,0,5,15,1,2,3,1,2,77,0,0,0.962963,0.6666667,2,5,37.5,5,2,38,0,0,-,0
org.apache.synapse.Startup,3,1,0,10,3,3,9,1,3,2,3,0,0,0,0.6666667,0,0,0,3,1,32,0,0,-,0
org.apache.synapse.config.xml.AbstractListMediatorFactory,2,2,7,14,15,1,7,7,1,2,46,0,0,0.75,0.5,0,0,22,1,1,3,1,0,-,0
org.apache.synapse.config.xml.endpoints.WSDLEndpointSerializer,5,1,0,15,38,2,1,14,3,0.625,374,1,0,0,0.35,0,0,73.4,4,2,67,1,0,-,2
org.apache.synapse.core.axis2.Axis2MessageContext,61,1,0,55,154,540,26,30,58,0.8939394,940,1,2,0,0.09791667,0,0,14.229508,11,3,167,1,1,-,0
org.apache.synapse.config.xml.endpoints.FailoverEndpointSerializer,2,1,0,12,14,0,1,12,2,0,77,1,0,0,0.75,0,0,37,1,1,7,1,0,-,1
org.apache.synapse.mediators.builtin.ValidateMediator$MyErrorHandler,8,2,0,2,9,2,1,2,6,0.52380955,52,0.6666667,1,0.73913044,0.375,0,0,5.125,-,0,-,-,0,-,0
org.apache.synapse.mediators.transform.XSLTMediator,16,2,0,30,103,48,2,28,12,0.8666667,932,0.8333333,0,0.4642857,0.2421875,0,0,56.5,16,3,840,1,1,-,7
org.apache.synapse.config.xml.StartupFinder,11,1,0,11,38,0,2,9,7,0.56,336,1,1,0,0.28,0,0,29.09091,10,2,678,0,0,-,0
org.apache.synapse.mediators.db.DBLookupMediator,2,3,0,5,28,1,3,3,1,2,156,0,0,0.962963,0.6666667,2,5,77,4,2,171,0,0,-,0
org.apache.synapse.config.xml.AbstractListMediatorSerializer,2,2,7,12,14,1,7,5,1,2,40,0,0,0.85714287,0.6666667,0,0,19,3,2,21,1,0,-,0
org.apache.synapse.config.xml.OutMediatorFactory,4,3,0,5,9,4,0,5,3,0.6666667,30,1,0,0.6666667,0.6666667,0,0,6.25,2,1,4,1,0,-,0
org.apache.synapse.mediators.builtin.SendMediator,4,2,0,14,30,0,2,12,4,0,187,1,1,0.8125,0.5,0,0,45.5,6,2,104,1,0,-,0
org.apache.synapse.util.FixedByteArrayOutputStream,3,3,0,2,7,1,1,1,3,2,43,0,0,0.88235295,0.7777778,2,2,13.333333,1,1,44,0,0,-,0
org.apache.synapse.config.xml.endpoints.IndirectEndpointFactory,7,1,0,9,17,13,1,8,3,0.6666667,69,1,1,0,0.25,0,0,8.571428,0,0,-,1,0,-,1
org.apache.synapse.endpoints.LoadbalanceEndpoint,14,1,0,8,27,35,3,5,14,0.74358976,165,1,2,0,0.25510204,0,0,10.357142,0,0,-,1,0,-,1
org.apache.synapse.util.MessageHelper,8,1,0,31,96,28,4,27,7,2,430,0,0,0,0.2,0,0,52.75,5,1,396,0,0,-,1
org.apache.synapse.config.xml.LogMediatorSerializer,3,2,0,8,19,3,0,8,3,2,88,0,0,0.75,0.5555556,0,0,28.333334,1,1,14,1,0,-,0
org.apache.synapse.config.xml.CacheMediatorFactory,5,2,0,9,38,4,0,9,3,0.8125,318,1,0,0.5,0.5,0,0,60.2,2,2,165,0,0,-,0
org.apache.synapse.config.xml.HeaderMediatorSerializer,3,2,0,9,26,3,0,9,3,2,148,0,0,0.75,0.5555556,0,0,48.333332,1,1,13,1,0,-,0
org.apache.synapse.mediators.MediatorProperty,9,1,0,10,12,26,7,3,8,0.9285714,70,0.42857143,0,0,0.375,0,0,6,1,1,10,1,0,-,0
org.apache.synapse.config.xml.endpoints.WSDLEndpointFactory,8,1,0,14,65,20,1,13,3,0.5714286,552,1,1,0,0.24489796,0,0,67.75,7,3,133,1,0,-,2
org.apache.synapse.startup.AbstractStartup,3,1,1,2,4,0,1,1,3,0,17,1,0,0,0.6666667,0,0,4.3333335,2,1,74,0,0,-,0
org.apache.synapse.ManagedLifecycle,2,1,0,9,2,1,8,1,2,2,2,0,0,0,0.75,0,0,0,2,2,47,0,0,-,0
org.apache.synapse.config.xml.ValidateMediatorFactory,4,3,0,10,30,2,0,10,3,0.6666667,226,1,0,0.6666667,0.6666667,0,0,54.75,5,3,111,1,0,-,0
org.apache.synapse.mediators.db.Statement$Parameter,4,1,0,5,10,0,3,3,3,0.75,178,0,1,0,0.4375,0,0,42.5,-,0,-,-,0,-,0
org.apache.synapse.core.axis2.DynamicAxisOperation$DynamicOperationClient,6,2,0,27,57,5,1,27,4,1,289,0,1,0.7368421,0.2777778,1,3,47,-,0,-,-,0,-,0
org.apache.synapse.mediators.transform.FaultMediator,24,2,0,28,87,150,2,26,18,0.8735178,595,0.72727275,0,0.3611111,0.2,0,0,23.333334,9,3,174,1,2,-,2
org.apache.synapse.config.xml.SwitchCase,7,1,0,5,11,3,3,2,7,0.5833333,53,1,1,0,0.31428573,0,0,6.285714,3,2,35,1,0,-,0
org.apache.synapse.config.xml.InMediatorFactory,4,3,0,5,9,4,0,5,3,0.6666667,30,1,0,0.6666667,0.6666667,0,0,6.25,2,1,4,1,0,-,0
org.apache.synapse.mediators.filters.SwitchMediator,8,2,0,9,32,0,2,7,8,0.5714286,219,1,1,0.65,0.375,0,0,26,5,2,145,1,0,-,0
org.apache.synapse.config.xml.SendMediatorFactory,4,2,0,8,13,2,0,8,3,0.6666667,61,1,0,0.6,0.6666667,0,0,13.75,2,1,11,1,0,-,1
org.apache.synapse.startup.tasks.MessageInjector,7,1,0,9,22,5,0,9,7,0.7,114,1,1,0,0.39285713,0,0,14.571428,1,1,0,0,0,-,0
org.apache.synapse.config.xml.SendMediatorSerializer,3,2,0,10,16,3,0,10,3,2,56,0,0,0.75,0.5555556,0,0,17.666666,1,1,14,1,0,-,1
org.apache.synapse.config.xml.ConfigurationSerializer,2,1,0,4,2,1,2,2,2,2,2,0,0,0,0.75,0,0,0,2,2,54,0,0,-,0
org.apache.synapse.config.xml.DBReportMediatorFactory,4,3,0,5,9,4,0,5,3,0.6666667,31,1,0,0.8181818,0.6666667,0,0,6.5,2,2,10,0,0,-,0
org.apache.synapse.config.xml.FilterMediatorSerializer,3,3,0,9,23,3,0,9,3,2,100,0,0,0.7777778,0.5555556,0,0,32.333332,1,1,13,1,0,-,0
org.apache.synapse.metrics.MetricsConstants,2,1,0,2,3,1,2,0,1,1,12,0,0,0,1,0,0,4,1,1,0,0,0,-,0
org.apache.synapse.endpoints.algorithms.RoundRobin,3,1,0,6,7,0,3,3,3,0.25,76,1,0,0,0.5555556,0,0,23.666666,0,0,-,1,0,-,0
org.apache.synapse.core.axis2.AnonymousServiceFactory,6,1,0,17,32,11,1,16,2,1.0444444,244,0.7777778,1,0,0.33333334,0,0,38.166668,4,2,60,1,0,-,1
org.apache.synapse.metrics.Counter,3,1,0,2,4,0,2,0,3,0,20,1,0,0,1,0,0,5.3333335,0,0,-,1,0,-,0
org.apache.synapse.core.axis2.SynapseCallbackReceiver,6,1,0,35,101,3,2,33,3,0.6,550,1,0,0,0.37142858,0,0,90.333336,11,3,188,1,1,-,3
org.apache.synapse.core.axis2.SynapseAxisServlet,3,4,0,4,13,1,0,4,3,2,35,0,0,0.96428573,0.5555556,1,6,10.666667,3,2,61,0,0,-,2
org.apache.synapse.config.xml.FaultMediatorFactory,4,2,0,10,36,2,0,10,3,0.8148148,386,1,0,0.6,0.6666667,0,0,93.25,2,1,33,1,0,-,1
org.apache.synapse.config.xml.XMLConfigurationBuilder,3,1,0,8,11,1,2,6,2,0.5,26,1,0,0,0.5,0,0,7.3333335,2,2,210,1,0,-,0
org.apache.synapse.mediators.base.SynapseMediator,2,3,0,10,23,1,2,8,2,2,114,0,0,0.95652175,0.75,1,2,56,7,2,124,1,0,-,0
org.apache.synapse.endpoints.utils.EndpointDefinition,35,1,0,13,36,493,13,0,35,0.9411765,225,1,0,0,0.29714286,0,0,4.9428573,4,2,63,1,0,-,1
org.apache.synapse.config.xml.SynapseXMLConfigurationFactory,15,1,0,26,77,99,0,26,6,0.35714287,445,1,0,0,0.31428573,0,0,28.6,8,3,434,0,0,-,2
org.apache.synapse.config.xml.RMSequenceMediatorFactory,4,2,0,10,29,2,0,10,3,0.6666667,274,1,0,0.6,0.6666667,0,0,66.25,2,1,36,1,0,-,0
org.apache.synapse.endpoints.dispatch.SoapSessionDispatcher,5,1,0,8,18,0,2,6,5,0.25,143,1,0,0,0.6,0,0,27.4,1,1,3,1,0,-,0
org.apache.synapse.config.SynapseConfiguration,47,1,0,42,105,589,23,20,45,0.8608696,933,0.9,1,0,0.14492753,0,0,18.638298,15,4,1365,1,0,-,1
org.apache.synapse.SynapseServer$1,2,2,0,3,12,1,1,3,1,2,29,0,0,0.9791667,1,0,0,13.5,-,0,-,-,0,-,0
org.apache.synapse.SynapseException,3,4,0,82,6,3,82,0,3,1.5,17,1,0,1,0.7777778,0,0,4.3333335,0,0,-,1,0,-,0
org.apache.synapse.config.xml.SwitchMediatorFactory,4,2,0,13,28,2,0,13,3,0.6666667,175,1,0,0.6,0.6666667,0,0,42,2,1,18,1,0,-,0
org.apache.synapse.config.xml.TargetSerializer,3,1,0,14,19,1,2,12,2,0.5,93,1,0,0,0.5,0,0,29,3,2,110,0,0,-,1
org.apache.synapse.config.xml.LogMediatorFactory,4,2,0,6,16,2,0,6,3,1.0476191,97,1,0,0.6,0.6666667,0,0,21.5,2,1,16,1,0,-,0
org.apache.synapse.mediators.ext.ClassMediator,8,2,0,10,29,0,2,8,8,0.5,169,1,1,0.65,0.27083334,0,0,19.875,11,4,420,1,0,-,0
org.apache.synapse.registry.url.SimpleURLRegistry,11,2,0,11,65,41,0,11,8,0.9,561,1,0,0.35714287,0.38,2,3,49.81818,5,2,268,1,0,-,0
org.apache.synapse.config.xml.ConfigurationFactoryAndSerializerFinder,13,1,0,14,45,10,2,12,8,0.5833333,382,1,1,0,0.1904762,0,0,28,3,3,415,0,0,-,0
org.apache.synapse.core.axis2.SynapseStartUpServlet,8,3,0,3,30,26,0,3,4,0.85714287,208,1,0,0.8064516,0.4642857,3,4,24.875,6,2,287,0,0,-,0
org.apache.synapse.config.SynapseConfigurationBuilder,6,1,0,10,35,3,1,9,3,0.4,145,1,0,0,0.25,0,0,23,4,2,50,1,0,-,0
org.apache.synapse.config.xml.DropMediatorSerializer,3,2,0,7,13,3,0,7,3,2,41,0,0,0.75,0.5555556,0,0,12.666667,1,1,13,1,0,-,0
org.apache.synapse.config.xml.EntrySerializer,4,1,0,13,22,2,1,12,2,0.5833333,126,1,0,0,0.33333334,0,0,29.5,1,1,4,1,0,-,0
org.apache.synapse.config.XMLToObjectMapper,1,1,0,10,1,0,9,1,1,2,1,0,0,0,1,0,0,0,0,0,-,1,0,-,0
org.apache.synapse.mediators.builtin.DropMediator,2,2,0,11,16,1,5,6,2,2,50,0,0,0.9285714,0.75,0,0,24,5,2,54,1,0,-,0
org.apache.synapse.config.xml.endpoints.EndpointAbstractSerializer,2,1,0,19,15,1,7,15,2,2,63,0,0,0,0.5,0,0,30.5,0,0,-,1,0,-,1
org.apache.synapse.startup.quartz.SimpleQuartzSerializer,3,1,0,11,28,1,0,11,2,0.625,148,1,0,0,0.6666667,0,0,47,7,3,219,0,0,-,0
org.apache.synapse.core.SynapseEnvironment,9,1,0,25,9,36,22,4,9,2,9,0,0,0,0.2962963,0,0,0,5,3,67,1,1,-,1
org.apache.synapse.config.xml.ClassMediatorFactory,4,2,0,9,29,4,0,9,3,0.6666667,141,1,0,0.6,0.6666667,0,0,34,8,3,437,1,0,-,0
org.apache.synapse.core.axis2.ProxyService,53,1,0,37,144,1172,9,30,47,0.9415681,1164,0.96153843,4,0,0.13461539,0,0,20.471699,9,2,373,1,0,-,4
org.apache.synapse.statistics.impl.SequenceStatisticsStack$SequenceStatistics,4,1,0,1,8,0,1,1,3,0.8333333,65,0.16666667,1,0,0.32142857,1,1,13.75,-,0,-,-,0,-,0
org.apache.synapse.config.xml.HeaderMediatorFactory,4,2,0,11,34,2,0,11,3,0.6666667,191,1,0,0.6,0.6666667,0,0,46.25,2,1,23,1,0,-,0
org.apache.synapse.config.xml.endpoints.IndirectEndpointSerializer,2,1,0,11,8,0,1,10,2,0,42,1,0,0,0.75,0,0,19.5,1,1,4,1,0,-,1
org.apache.synapse.mediators.eip.aggregator.AggregateMediator,30,2,0,14,74,299,2,12,28,0.8987069,594,1,2,0.31707317,0.1724138,0,0,18.266666,1,1,453,0,0,-,3
org.apache.synapse.config.SynapseConfigUtils,10,1,0,15,53,25,8,7,7,0.22222222,537,1,0,0,0.22222222,0,0,52.6,1,1,0,0,0,-,1
org.apache.synapse.statistics.impl.SequenceStatisticsStack,6,1,0,6,22,0,4,3,5,0,154,1,0,0,0.5,0,0,24.5,0,0,-,1,0,-,0
org.apache.synapse.mediators.AbstractMediator,15,1,17,22,33,7,17,5,5,0.47619048,229,1,0,0,0.3809524,0,0,14.066667,5,3,200,1,0,-,0
org.apache.synapse.config.xml.StartupSerializer,1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,4,2,57,0,0,-,0
org.apache.synapse.registry.RegistryEntry,8,1,0,4,8,28,4,0,8,2,8,0,0,0,1,0,0,0,0,0,-,1,0,-,0
org.apache.synapse.ServerManager,8,1,0,16,55,14,4,12,6,0.82857144,379,1,1,0,0.33333334,0,0,45.75,8,3,240,0,0,-,0
org.apache.synapse.metrics.GlobalRequestCountHandler,2,2,0,7,9,1,0,7,2,2,20,0,0,0.875,0.75,0,0,9,1,1,4,1,0,-,0
org.apache.synapse.mediators.base.SequenceMediator,14,3,0,31,48,37,21,11,14,0.7948718,389,1,0,0.62857145,0.3,1,4,26.357143,9,3,294,1,0,-,0
org.apache.synapse.config.xml.AggregateMediatorFactory,4,2,0,13,34,2,0,13,3,0.6904762,314,1,0,0.6,0.6666667,0,0,74,1,1,167,0,0,-,0
org.apache.synapse.config.xml.SequenceMediatorSerializer,4,3,0,11,24,4,3,8,4,2,188,0,0,0.7,0.5,0,0,46,3,1,37,1,0,-,0
org.apache.synapse.util.PayloadHelper,23,1,0,18,70,143,2,17,22,0.8787879,537,0,0,0,0.18181819,0,0,21.956522,3,1,302,0,0,-,0
org.apache.synapse.endpoints.algorithms.LoadbalanceAlgorithm,2,1,0,10,2,1,8,2,2,2,2,0,0,0,0.75,0,0,0,0,0,-,1,0,-,0
org.apache.synapse.endpoints.AddressEndpoint,17,2,0,14,53,78,4,10,13,0.8125,359,1,2,0.25,0.2767857,1,1,19.647058,6,2,109,1,1,-,1
org.apache.synapse.config.xml.AnonymousListMediatorSerializer,3,3,0,5,12,3,1,4,3,2,33,0,0,0.7777778,0.5555556,0,0,10,3,2,23,1,0,-,0
org.apache.synapse.mediators.db.AbstractDBMediator,14,2,2,19,70,53,8,13,11,0.6666667,421,0.6666667,0,0.5,0.25510204,0,0,28.857143,6,2,382,0,0,-,0
org.apache.synapse.mediators.ext.POJOCommandMediator,9,2,0,9,49,4,2,7,8,0.625,564,1,0,0.61904764,0.37777779,0,0,61.333332,6,2,444,0,0,-,1
