name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,ADD,DEL,CADD,CDEL,bugs
org.apache.synapse.config.xml.AnonymousListMediator,2,3,0,7,4,1,5,2,2,2,9,0,0,0.93333334,0.75,0,0,3.5,-,-,-,-,-,-,0
org.apache.synapse.mediators.base.SynapseMediator,4,3,0,12,25,4,3,9,2,0.7777778,105,0.6666667,0,0.875,0.44444445,2,2,24.5,-,-,-,-,-,-,0
org.apache.synapse.metrics.GlobalRequestCountHandler,2,2,0,7,9,1,0,7,2,2,20,0,0,0.875,0.75,0,0,9,-,-,-,-,-,-,0
org.apache.synapse.config.xml.InMediatorSerializer,6,3,0,10,23,13,0,10,3,0.8666667,87,0.33333334,0,0.6923077,0.4,1,2,13,-,-,-,-,-,-,0
org.apache.synapse.config.xml.Constants,1,1,0,4,2,0,4,0,0,2,88,0,0,0,0,0,0,49,-,-,-,-,-,-,0
org.apache.synapse.statistics.StatisticsStack,4,1,0,7,4,6,6,1,4,2,4,0,0,0,0.7,0,0,0,-,-,-,-,-,-,0
org.apache.synapse.mediators.transform.HeaderMediator,15,2,0,18,58,43,2,16,10,0.8730159,459,0.6666667,0,0.31578946,0.2244898,0,0,29,-,-,-,-,-,-,1
org.apache.synapse.mediators.builtin.ValidateMediator,16,3,0,17,88,56,3,15,10,0.8484849,595,0.90909094,1,0.5,0.25714287,2,2,35.5,-,-,-,-,-,-,0
org.apache.synapse.config.xml.DropMediatorSerializer,6,2,0,10,21,13,0,10,3,0.8666667,83,0.33333334,0,0.6,0.4,1,2,12.333333,-,-,-,-,-,-,0
org.apache.synapse.mediators.filters.InMediator,5,3,0,7,17,8,2,5,3,0.8333333,93,0.6666667,0,0.8235294,0.5,2,2,17,-,-,-,-,-,-,0
org.apache.synapse.config.xml.OutMediatorSerializer,6,3,0,10,23,13,0,10,3,0.8666667,87,0.33333334,0,0.6923077,0.4,1,2,13,-,-,-,-,-,-,0
org.apache.synapse.mediators.AbstractMediator,7,1,11,13,14,0,11,2,7,0.5,73,1,0,0,0.52380955,0,0,9.142858,-,-,-,-,-,-,0
org.apache.synapse.config.Util,10,1,0,14,48,33,7,7,6,0.6666667,264,0.5,0,0,0.22222222,0,0,25.2,-,-,-,-,-,-,0
org.apache.synapse.statistics.impl.ProxyServiceStatisticsStack,8,1,0,8,21,16,3,5,5,0.625,158,0.875,0,0,0.51428574,0,0,17.75,-,-,-,-,-,-,0
org.apache.synapse.statistics.impl.SequenceStatisticsStack,6,1,0,6,22,0,4,3,5,0,154,1,0,0,0.5,0,0,24.5,-,-,-,-,-,-,0
org.apache.synapse.config.xml.SynapseMediatorSerializer,6,3,0,10,23,13,0,10,3,0.8666667,87,0.33333334,0,0.6923077,0.4,1,2,13,-,-,-,-,-,-,0
org.apache.synapse.core.axis2.ProxyService,54,1,0,34,136,1269,8,28,50,0.9594689,806,0.9259259,4,0,0.11901306,0,0,13.425926,-,-,-,-,-,-,0
org.apache.synapse.core.axis2.Axis2FlexibleMEPClient,10,1,0,38,108,39,1,37,3,0.8333333,604,0.5,0,0,0.1904762,0,0,59.2,-,-,-,-,-,-,4
org.apache.synapse.config.xml.endpoints.WSDLEndpointFactory,9,1,0,14,68,28,1,13,3,0.75,545,0.6666667,1,0,0.23214285,0,0,59.22222,-,-,-,-,-,-,0
org.apache.synapse.mediators.GetPropertyFunction,7,1,0,12,36,3,1,12,5,0.6666667,275,0.6666667,1,0,0.26190478,0,0,37.857143,-,-,-,-,-,-,2
org.apache.synapse.config.xml.RMSequenceMediatorFactory,5,2,0,11,33,6,0,11,3,0.8333333,289,0.6666667,0,0.25,0.41666666,0,0,56.2,-,-,-,-,-,-,0
org.apache.synapse.statistics.impl.EndPointStatisticsStack$EndPointStatistics,9,1,0,1,13,10,1,1,3,0.8333333,106,1,1,0,0.25396827,1,1,10.111111,-,-,-,-,-,-,0
org.apache.synapse.endpoints.LoadbalanceEndpoint,14,1,0,8,27,35,3,5,14,0.74358976,165,1,2,0,0.25510204,0,0,10.357142,-,-,-,-,-,-,0
org.apache.synapse.config.xml.MediatorFactoryFinder,11,1,0,13,44,7,3,10,5,0.91818184,525,0.18181819,1,0,0.28,0,0,44.727272,-,-,-,-,-,-,0
org.apache.synapse.core.axis2.SynapseCallbackReceiver,7,1,0,34,96,9,2,32,3,0.8333333,527,0.75,0,0,0.3611111,0,0,73.71429,-,-,-,-,-,-,1
org.apache.synapse.mediators.ext.ClassMediator,10,2,0,11,48,7,2,9,7,0.7592593,312,0.6666667,0,0.42857143,0.22222222,0,0,29.6,-,-,-,-,-,-,0
org.apache.synapse.config.xml.XSLTMediatorFactory,7,2,0,12,30,7,0,12,3,0.7777778,128,0.6666667,0,0.16666667,0.41666666,0,0,16.857143,-,-,-,-,-,-,0
org.apache.synapse.mediators.builtin.SendMediator,6,2,0,17,34,1,4,13,4,0.75,185,0.75,1,0.6,0.35,0,0,29.166666,-,-,-,-,-,-,0
org.apache.synapse.config.xml.EntryFactory,6,1,0,11,32,13,1,10,3,0.7,141,0.5,0,0,0.3,0,0,22.166666,-,-,-,-,-,-,0
org.apache.synapse.config.XMLToObjectMapper,1,1,0,9,1,0,8,1,1,2,1,0,0,0,1,0,0,0,-,-,-,-,-,-,0
org.apache.synapse.config.xml.AnonymousListMediatorFactory,4,3,0,7,11,6,1,6,2,1,39,0.5,0,0.6,0.33333334,1,1,8.25,-,-,-,-,-,-,0
org.apache.synapse.mediators.builtin.RMSequenceMediator,18,2,0,17,62,103,2,15,11,0.90909094,459,0.90909094,0,0.27272728,0.29411766,0,0,23.88889,-,-,-,-,-,-,0
org.apache.synapse.statistics.StatisticsUtils,6,1,0,14,22,15,5,9,5,2,146,0,0,0,0.5,0,0,23.333334,-,-,-,-,-,-,0
org.apache.synapse.config.xml.PropertyMediatorFactory,5,2,0,11,28,6,0,11,3,0.8333333,216,0.6666667,0,0.25,0.41666666,0,0,41.6,-,-,-,-,-,-,1
org.apache.synapse.core.axis2.DynamicAxisOperation$DynamicOperationClient,6,2,0,26,57,3,1,26,4,1,287,1,1,0.7058824,0.2777778,1,2,46.666668,-,-,-,-,-,-,0
org.apache.synapse.config.xml.FilterMediatorFactory,5,3,0,12,31,6,0,12,3,0.8333333,228,0.6666667,0,0.5,0.41666666,1,1,44,-,-,-,-,-,-,0
org.apache.synapse.Mediator,4,1,0,55,4,6,55,1,4,2,4,0,0,0,0.5,0,0,0,-,-,-,-,-,-,0
org.apache.synapse.metrics.Counter,3,1,0,2,4,0,2,0,3,0,20,1,0,0,1,0,0,5.3333335,-,-,-,-,-,-,0
org.apache.synapse.config.xml.SwitchCase,9,1,0,7,23,16,3,4,7,0.8125,94,0.75,1,0,0.3,0,0,9,-,-,-,-,-,-,0
org.apache.synapse.mediators.builtin.DropMediator,4,2,0,8,18,4,2,6,2,0.7777778,71,0.6666667,0,0.75,0.44444445,0,0,16,-,-,-,-,-,-,0
org.apache.synapse.config.xml.AnonymousListMediatorSerializer,5,3,0,8,18,8,1,7,2,0.75,61,0.5,0,0.75,0.3125,1,2,10.8,-,-,-,-,-,-,0
org.apache.synapse.config.xml.DropMediatorFactory,4,2,0,4,8,4,0,4,3,0.6666667,27,1,0,0.33333334,0.6666667,0,0,5.5,-,-,-,-,-,-,0
org.apache.synapse.metrics.MetricsAggregatorModule,6,1,0,11,13,15,0,11,6,2,35,0,0,0,0.3611111,0,0,4.8333335,-,-,-,-,-,-,0
org.apache.synapse.mediators.builtin.ValidateMediator$1,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,0
org.apache.synapse.config.xml.endpoints.EndpointAbstractSerializer,2,1,0,18,15,1,6,15,2,2,63,0,0,0,0.5,0,0,30.5,-,-,-,-,-,-,0
org.apache.synapse.config.xml.RegistrySerializer,5,1,0,11,27,6,1,10,2,0.75,120,0.8,0,0,0.3125,0,0,22,-,-,-,-,-,-,0
org.apache.synapse.endpoints.WSDLEndpoint,23,2,0,15,59,203,3,12,21,0.92424244,350,0.9166667,2,0.16,0.21022727,1,1,13.695652,-,-,-,-,-,-,0
org.apache.synapse.endpoints.utils.EndpointDefinition,29,1,0,12,30,322,12,0,29,0.9285714,186,1,0,0,0.29655173,0,0,4.9310346,-,-,-,-,-,-,0
org.apache.synapse.config.xml.AbstractListMediatorSerializer,5,2,7,15,22,8,7,8,1,0.75,73,0.5,0,0.6666667,0.3125,1,2,13.2,-,-,-,-,-,-,0
org.apache.synapse.config.xml.endpoints.IndirectEndpointFactory,8,1,0,9,21,20,1,8,3,0.8095238,88,0.6666667,1,0,0.23809524,0,0,9.625,-,-,-,-,-,-,0
org.apache.synapse.config.xml.RegistryFactory,7,1,0,7,29,11,1,6,2,0.7,175,0.2,0,0,0.26666668,0,0,23.285715,-,-,-,-,-,-,0
org.apache.synapse.config.xml.SequenceMediatorSerializer,7,3,0,12,32,17,1,11,4,0.8888889,228,0.33333334,0,0.64285713,0.36666667,1,2,31.142857,-,-,-,-,-,-,0
org.apache.synapse.config.SynapseConfiguration,32,1,0,29,76,172,13,17,29,0.8248848,561,0.71428573,1,0,0.22580644,0,0,16.3125,-,-,-,-,-,-,0
org.apache.synapse.config.xml.endpoints.utils.LoadbalanceAlgorithmFactory,2,1,0,6,8,1,2,4,2,2,33,0,0,0,0.5,0,0,15.5,-,-,-,-,-,-,0
org.apache.synapse.FaultHandler,5,1,3,14,17,10,13,2,4,2,88,0,0,0,0.45,0,0,16.6,-,-,-,-,-,-,0
org.apache.synapse.config.xml.LogMediatorFactory,5,2,0,8,20,8,0,8,3,1.1071428,116,0.85714287,0,0.25,0.41666666,0,0,20.8,-,-,-,-,-,-,0
org.apache.synapse.config.xml.endpoints.EndpointFactory,1,1,0,14,1,0,11,3,1,2,1,0,0,0,1,0,0,0,-,-,-,-,-,-,0
org.apache.synapse.SynapseException,3,4,0,88,6,3,88,0,3,1.5,17,1,0,1,0.7777778,0,0,4.3333335,-,-,-,-,-,-,0
org.apache.synapse.endpoints.Endpoint,7,1,0,43,7,21,43,1,7,2,7,0,0,0,0.42857143,0,0,0,-,-,-,-,-,-,0
org.apache.synapse.statistics.impl.EndPointStatisticsStack,5,1,0,6,26,0,4,3,5,0.25,288,1,0,0,0.6,0,0,56.2,-,-,-,-,-,-,0
org.apache.synapse.config.xml.SwitchMediatorFactory,5,2,0,14,33,6,0,14,3,0.8,206,0.8,0,0.25,0.41666666,0,0,39.2,-,-,-,-,-,-,0
org.apache.synapse.Constants,1,1,0,11,3,0,8,3,0,2,69,0,0,0,0,0,0,6,-,-,-,-,-,-,0
org.apache.synapse.config.xml.FaultMediatorSerializer,6,2,0,13,40,13,0,13,3,1,254,0.6,0,0.6,0.4,1,2,40.5,-,-,-,-,-,-,0
org.apache.synapse.config.xml.endpoints.EndpointSerializer,1,1,0,12,1,0,10,2,1,2,1,0,0,0,1,0,0,0,-,-,-,-,-,-,0
org.apache.synapse.config.xml.MediatorSerializerFinder,7,1,0,8,31,3,2,6,2,0.9166667,383,0.18181819,1,0,0.33333334,0,0,50.57143,-,-,-,-,-,-,0
org.apache.synapse.core.axis2.AsyncCallback,9,2,0,6,10,22,3,3,9,0.7916667,47,0.6666667,1,0.33333334,0.2777778,0,0,3.8888888,-,-,-,-,-,-,0
org.apache.synapse.core.axis2.ProxyServiceMessageReceiver,5,2,0,20,59,2,1,20,3,0.75,491,0.75,0,0.4,0.5,1,1,96.4,-,-,-,-,-,-,0
org.apache.synapse.registry.url.URLRegistryEntry,18,1,0,2,25,87,1,1,18,0.85294116,200,1,0,0,0.3611111,0,0,9.666667,-,-,-,-,-,-,0
org.apache.synapse.config.xml.OutMediatorFactory,4,3,0,5,9,4,0,5,3,0.6666667,30,1,0,0.6,0.6666667,0,0,6.25,-,-,-,-,-,-,0
org.apache.synapse.mediators.AbstractListMediator,10,2,7,13,32,0,7,6,8,0.7037037,123,0.6666667,0,0.42857143,0.2777778,0,0,11,-,-,-,-,-,-,0
org.apache.synapse.util.UUIDGenerator,5,1,0,3,32,4,3,0,2,0.65,198,0.8,0,0,0.25,0,0,37.6,-,-,-,-,-,-,0
org.apache.synapse.core.axis2.DynamicAxisOperation,3,5,0,6,6,3,2,5,3,2,18,0,0,0.9896907,0.5,0,0,5,-,-,-,-,-,-,0
org.apache.synapse.mediators.transform.XSLTMediator,15,2,0,17,68,43,2,15,9,0.82539684,473,0.7777778,0,0.31578946,0.22321428,0,0,29.933332,-,-,-,-,-,-,1
org.apache.synapse.config.Entry,26,1,0,16,34,257,12,4,23,0.95692307,196,0.61538464,1,0,0.19428572,0,0,6.0384617,-,-,-,-,-,-,0
org.apache.synapse.config.xml.endpoints.IndirectEndpointSerializer,2,1,0,11,8,0,1,10,2,0,42,1,0,0,0.75,0,0,19.5,-,-,-,-,-,-,0
org.apache.synapse.config.xml.endpoints.utils.WSDL11EndpointBuilder,7,1,0,6,34,19,1,5,3,0.6666667,187,0.5,0,0,0.45833334,0,0,25.428572,-,-,-,-,-,-,0
org.apache.synapse.core.axis2.MessageContextCreatorForAxis2,6,1,0,13,14,5,3,10,4,0.75,65,0.75,2,0,0.2,0,0,9.166667,-,-,-,-,-,-,0
org.apache.synapse.config.xml.endpoints.SALoadbalanceEndpointFactory,9,1,0,17,42,28,1,17,3,0.7916667,210,0.6666667,1,0,0.23214285,0,0,22,-,-,-,-,-,-,0
org.apache.synapse.endpoints.dispatch.SimpleClientSessionDispatcher,5,1,0,8,17,0,2,6,5,0.25,124,1,0,0,0.6,0,0,23.6,-,-,-,-,-,-,0
org.apache.synapse.mediators.filters.SwitchMediator,10,2,0,9,36,11,2,7,8,0.7962963,227,0.8333333,1,0.42857143,0.2888889,0,0,21.1,-,-,-,-,-,-,0
org.apache.synapse.core.axis2.Axis2SynapseEnvironment,9,1,0,17,39,30,1,16,7,0.90625,216,0.75,2,0,0.25,0,0,22.555555,-,-,-,-,-,-,1
org.apache.synapse.core.SynapseEnvironment,5,1,0,13,5,10,11,3,5,2,5,0,0,0,0.45,0,0,0,-,-,-,-,-,-,1
org.apache.synapse.mediators.FilterMediator,1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,-,-,-,-,-,-,0
org.apache.synapse.config.xml.XSLTMediatorSerializer,6,2,0,12,31,13,0,12,3,0.8666667,129,0.33333334,0,0.6,0.4,1,2,20,-,-,-,-,-,-,0
org.apache.synapse.core.axis2.SynapseMessageReceiver,4,1,1,18,40,4,2,16,2,0.8333333,192,0.5,0,0,0.44444445,0,0,46.5,-,-,-,-,-,-,0
org.apache.synapse.mediators.filters.OutMediator,5,3,0,7,17,8,2,5,3,0.8333333,89,0.6666667,0,0.8235294,0.5,2,2,16.2,-,-,-,-,-,-,0
org.apache.synapse.config.xml.endpoints.FailoverEndpointSerializer,2,1,0,12,14,0,1,12,2,0,77,1,0,0,0.75,0,0,37,-,-,-,-,-,-,0
org.apache.synapse.config.xml.endpoints.XMLToEndpointMapper,4,1,0,8,8,4,1,7,2,0.6666667,32,1,1,0,0.5,0,0,6.75,-,-,-,-,-,-,0
org.apache.synapse.core.axis2.TimeoutHandler,4,2,0,4,22,2,1,3,2,0.5555556,139,1,0,0.5,0.625,0,0,33,-,-,-,-,-,-,1
org.apache.synapse.endpoints.AddressEndpoint,15,2,0,13,48,63,3,10,13,0.83035713,295,0.875,2,0.23529412,0.25510204,1,1,18.133333,-,-,-,-,-,-,1
org.apache.synapse.config.xml.ClassMediatorSerializer,6,2,0,11,26,13,0,11,3,0.8666667,105,0.33333334,0,0.6,0.4,1,2,16,-,-,-,-,-,-,0
org.apache.synapse.mediators.filters.FilterMediator,11,3,0,11,36,17,2,9,9,0.73333335,267,0.8333333,0,0.6086956,0.3,2,2,22.727272,-,-,-,-,-,-,0
org.apache.synapse.mediators.MediatorFaultHandler,6,2,0,10,13,1,4,6,4,0.73333335,55,0.6666667,1,0.5,0.4,1,1,7.6666665,-,-,-,-,-,-,0
org.apache.synapse.statistics.StatisticsCollector,10,1,0,8,19,9,7,1,10,0.6666667,157,1,0,0,0.475,0,0,14.4,-,-,-,-,-,-,0
